84	80	1/182953892049521139780992893197751460523485844340
84	76	1/115780032470105959781713538411796306905756892000
84	72	1/92349503359543772802588629325436197079630696560
84	68	1/79644767834096141561729829160695194624620832160
84	64	1/71475024779206149046831573503169196883541215000
84	60	1/65718227575493127665856392740745889571491837600
84	56	1/61425905054635664819077996638651947810959350000
84	52	1/58102885290053289124798782388794530655138108000
84	48	1/55462600738190433777019516267561335230440870500
84	44	1/53326587411922768474445507812549669971231600000
84	40	1/51577475344811701668483695156298040796175203520
84	36	1/50134799948982369546738996953073755221060368000
84	32	1/48941612824815668371154561124932807260495124256
84	28	1/47956631563921737840663518712319451588663508096
84	24	1/47149420640585961599281588733778413163081355200
84	20	1/46497322816712373962215420709240512304410990464
84	16	1/45983449593331945600520655938800957710424041000
84	12	1/45595339944407216109135073536181937402839076160
84	8	1/45324058431587112064604927528594083460487612960
84	4	1/45163595252547364874488092228853003211376120000
84	0	1/45110485031720917669903704320012553265679936400
86	86	1/45724209225657774946840576295869487725093446394360
86	82	1/2891886527576768177731298185456083180005378656200
86	78	1/1829538920495211397809928931977514605234858443400
86	74	1/1458828409123335093249590583988633467012536839200
86	70	1/1257712283849024715311445142241654874513065676960
86	66	1/1128300877649695338791172579776515257182128455600
86	62	1/1037037632251027398897665375555073074783016174000
86	58	1/968922586048937138663267328869971448810456580000
86	54	1/916123498243423343873106121296466193066308020000
86	50	1/874106641937125217274546387996129483238327713000
86	46	1/840047578432241072996962263935578118402583945000
86	42	1/812087745444423874196555876116827831276184080000
86	38	1/788951895590597966233327668991594537079834140800
86	34	1/769736295216709313774266066552859055160680183360
86	30	1/753784498378784909442910420060930928918053110336
86	26	1/740611034250712552366897197847889067637734472320
86	22	1/729852752195565057186298657431692511715827085440
86	18	1/721236882327413527936636923501287491994556840720
86	14	1/714559621747810368104897453462443117631228038800
86	10	1/709671612407995799080021279693786731408152948160
86	6	1/706468117253483325703356157834361219930677368000
86	2	1/704882551270855092272803176030317969633160468000
88	88	1/723153852725278779071042378273566990308173977377360
88	84	1/45724209225657774946840576295869487725093446394360
88	80	1/28918865275767681777312981854560831800053786562000
88	76	1/23052190398239663612405104542916684025959216386840
88	72	1/19867853571870182698542043191464246265027882667200
88	68	1/17817590687861183466912139515090110722268430423600
88	64	1/16370620006626488733733740339302894095115245592160
88	60	1/15289657398572839855542502331901718410262417950000
88	56	1/14450788283358433896635015590575002750830238136000
88	52	1/13782269686809148246796875913033601698629898595000
88	48	1/13239392997761136331819152894210382231504495770000
88	44	1/12792724551553842625925168190790375345959349791000
88	40	1/12422053655612333569725973282893769593038863200000
88	36	1/12113041436967647441569024144584281459299053508416
88	32	1/11855254734876155413856644888275658268372185388160
88	28	1/11640957647376801434007508211285805232305894093120
88	24	1/11464340267820707423520271032492700019046048885504
88	20	1/11321011440306207989310200765843866801046636041200
88	16	1/11207657502519773914793520999483872522658273192096
88	12	1/11121809367924628041704755259146674710758723498800
88	8	1/11061683027412080269061060432474003708183760528000
88	4	1/11026071908061072685794575741419701088625376775200
88	0	1/11014277739127093413033502562334204375995453160000
90	90	1/11440087123680035843577904835047874118894631741197000
90	86	1/723153852725278779071042378273566990308173977377360
90	82	1/457242092256577749468405762958694877250934463943600
90	78	1/364377702474672790394143571367466480680677710681200
90	74	1/313948878756978275864183804727341506258301708887440
90	70	1/281461258934827588229345611879076822087895004452000
90	66	1/258517043071149534665379769691671061024912863236960
90	62	1/241361705225903359535817966541004207812596569628000
90	58	1/228034318915857782988376749064362771718770919140000
90	54	1/217399359027583498180259131605268056089696082546000
90	50	1/208748997010735052393005313536590809353517177550000
90	46	1/201617041937333876138845956931832392268339892726000
90	42	1/195683177922977750839250596436200603118034322890000
90	38	1/190719930459168028073859443136695675818456679664000
90	34	1/186561544183040176835105824859323719569717046343296
90	30	1/183084845289836193213993013422385165868703454147200
90	26	1/180197017517888638111797944311473604434705001467264
90	22	1/177827550745173473103467840447187903704521099189920
90	18	1/175922809709363359780104397110911583936936465272160
90	14	1/174442308815495460061185643664639373228041531395296
90	10	1/173356137921092380407138897764027115936927471540000
90	6	1/172643194371731467418833477335124755435775325899200
90	2	1/172290005119315321812360424929603524208753118824000
92	92	1/181024362744864215529221264347114077449605457281094800
92	88	1/11440087123680035843577904835047874118894631741197000
92	84	1/7231538527252787790710423782735669903081739773773600
92	80	1/5761250362432879643301912613279555453361774245689360
92	76	1/4962477281321734192986907686242638736889229774039200
92	72	1/4447609115723858908075937233637338005325940875905400
92	68	1/4083746993272589371036687241445514618657094791867200
92	64	1/3811469224766948267502394040325919489469869137468000
92	60	1/3599737432226330105077056529554405613662154552737600
92	56	1/3430575121337095764663373739600634051004450739415000
92	52	1/3292773917435329007525562285717217925569081016340000
92	48	1/3178949011620622369299195203285797182440704446690000
92	44	1/3084023526867518184416339341210242522049309821540000
92	40	1/3004389058377451734551960823950466593205553637437800
92	36	1/2937412946046331509308501850703637673716743049184000
92	32	1/2881135177408034258019984044009753009118536651656320
92	28	1/2834074658916647137106068194869523492307370888067840
92	24	1/2795101464908158988893229477104107614242867352304720
92	20	1/2763350477630040222377585971049914886810087534638656
92	16	1/2738161930100991873093937207885449668303728827344160
92	12	1/2719040036192945430103500923517658246671902412436800
92	8	1/2705624211114805224939711723882950036293655830206000
